PairNames,ListedYear,PublicationYear,Group,PubDiff
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2001,Fish,1
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2002,Fish,1
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2003,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2004,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2005,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2006,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2007,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2008,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2009,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2010,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2011,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2012,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2013,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2014,Fish,1
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2015,Fish,-1
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2016,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2017,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2018,Fish,-1
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2019,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2020,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2021,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2022,Fish,0
Big Bend Gambuisa (L) Tex-Mex Gambuisa (NL),1973,2023,Fish,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1973,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1974,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1975,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1976,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1977,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1978,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1979,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1980,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1981,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1982,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1983,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1984,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1985,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1986,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1987,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1988,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1989,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1990,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1991,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1992,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1993,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1994,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1995,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1996,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1997,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1998,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,1999,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2000,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2001,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2002,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2003,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2004,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2005,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2006,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2007,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2008,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2009,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2010,Invertebrates,2
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2011,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2012,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2013,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2014,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2015,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2016,Invertebrates,1
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2017,Invertebrates,-1
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2018,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2019,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2020,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2021,Invertebrates,1
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2022,Invertebrates,0
Big Sandy Crayfish (L) Bottlebrush Crayfish (NL),2016,2023,Invertebrates,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1973,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1974,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1975,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1976,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1977,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1978,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1979,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1980,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1981,Birds,-1
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1982,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1983,Birds,-1
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1984,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1985,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1986,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1987,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1988,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1989,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1990,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1991,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1992,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1993,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1994,Birds,1
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1995,Birds,-1
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1996,Birds,-2
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1997,Birds,-3
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1998,Birds,-2
Black-capped Vireo (L) White-eyed Vireo (NL),1987,1999,Birds,-6
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2000,Birds,-1
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2001,Birds,-2
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2002,Birds,1
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2003,Birds,-1
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2004,Birds,3
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2005,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2006,Birds,-2
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2007,Birds,1
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2008,Birds,3
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2009,Birds,3
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2010,Birds,-3
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2011,Birds,-2
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2012,Birds,5
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2013,Birds,5
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2014,Birds,3
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2015,Birds,6
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2016,Birds,3
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2017,Birds,3
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2018,Birds,4
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2019,Birds,1
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2020,Birds,2
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2021,Birds,2
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2022,Birds,0
Black-capped Vireo (L) White-eyed Vireo (NL),1987,2023,Birds,-4
Black-footed ferret (L) Least weasel (NL),1973,1973,Mammals,0
Black-footed ferret (L) Least weasel (NL),1973,1974,Mammals,1
Black-footed ferret (L) Least weasel (NL),1973,1975,Mammals,-2
Black-footed ferret (L) Least weasel (NL),1973,1976,Mammals,2
Black-footed ferret (L) Least weasel (NL),1973,1977,Mammals,-3
Black-footed ferret (L) Least weasel (NL),1973,1978,Mammals,-2
Black-footed ferret (L) Least weasel (NL),1973,1979,Mammals,-3
Black-footed ferret (L) Least weasel (NL),1973,1980,Mammals,-1
Black-footed ferret (L) Least weasel (NL),1973,1981,Mammals,-2
Black-footed ferret (L) Least weasel (NL),1973,1982,Mammals,-4
Black-footed ferret (L) Least weasel (NL),1973,1983,Mammals,-12
Black-footed ferret (L) Least weasel (NL),1973,1984,Mammals,-2
Black-footed ferret (L) Least weasel (NL),1973,1985,Mammals,-2
Black-footed ferret (L) Least weasel (NL),1973,1986,Mammals,-1
Black-footed ferret (L) Least weasel (NL),1973,1987,Mammals,1
Black-footed ferret (L) Least weasel (NL),1973,1988,Mammals,-1
Black-footed ferret (L) Least weasel (NL),1973,1989,Mammals,-2
Black-footed ferret (L) Least weasel (NL),1973,1990,Mammals,-1
Black-footed ferret (L) Least weasel (NL),1973,1991,Mammals,2
Black-footed ferret (L) Least weasel (NL),1973,1992,Mammals,-4
Black-footed ferret (L) Least weasel (NL),1973,1993,Mammals,-3
Black-footed ferret (L) Least weasel (NL),1973,1994,Mammals,-1
Black-footed ferret (L) Least weasel (NL),1973,1995,Mammals,-7
Black-footed ferret (L) Least weasel (NL),1973,1996,Mammals,-4
Black-footed ferret (L) Least weasel (NL),1973,1997,Mammals,-3
Black-footed ferret (L) Least weasel (NL),1973,1998,Mammals,-1
Black-footed ferret (L) Least weasel (NL),1973,1999,Mammals,-3
Black-footed ferret (L) Least weasel (NL),1973,2000,Mammals,-4
Black-footed ferret (L) Least weasel (NL),1973,2001,Mammals,0
Black-footed ferret (L) Least weasel (NL),1973,2002,Mammals,-7
Black-footed ferret (L) Least weasel (NL),1973,2003,Mammals,-4
Black-footed ferret (L) Least weasel (NL),1973,2004,Mammals,-9
Black-footed ferret (L) Least weasel (NL),1973,2005,Mammals,-3
Black-footed ferret (L) Least weasel (NL),1973,2006,Mammals,-2
Black-footed ferret (L) Least weasel (NL),1973,2007,Mammals,-4
Black-footed ferret (L) Least weasel (NL),1973,2008,Mammals,-4
Black-footed ferret (L) Least weasel (NL),1973,2009,Mammals,-2
Black-footed ferret (L) Least weasel (NL),1973,2010,Mammals,-8
Black-footed ferret (L) Least weasel (NL),1973,2011,Mammals,7
Black-footed ferret (L) Least weasel (NL),1973,2012,Mammals,8
Black-footed ferret (L) Least weasel (NL),1973,2013,Mammals,-6
Black-footed ferret (L) Least weasel (NL),1973,2014,Mammals,4
Black-footed ferret (L) Least weasel (NL),1973,2015,Mammals,-2
Black-footed ferret (L) Least weasel (NL),1973,2016,Mammals,-3
Black-footed ferret (L) Least weasel (NL),1973,2017,Mammals,-9
Black-footed ferret (L) Least weasel (NL),1973,2018,Mammals,-3
Black-footed ferret (L) Least weasel (NL),1973,2019,Mammals,-7
Black-footed ferret (L) Least weasel (NL),1973,2020,Mammals,-5
Black-footed ferret (L) Least weasel (NL),1973,2021,Mammals,4
Black-footed ferret (L) Least weasel (NL),1973,2022,Mammals,-4
Black-footed ferret (L) Least weasel (NL),1973,2023,Mammals,-1
Blue Whale (L) Common Minke Whale (NL),1973,1973,Mammals,-3
Blue Whale (L) Common Minke Whale (NL),1973,1974,Mammals,0
Blue Whale (L) Common Minke Whale (NL),1973,1975,Mammals,-1
Blue Whale (L) Common Minke Whale (NL),1973,1976,Mammals,3
Blue Whale (L) Common Minke Whale (NL),1973,1977,Mammals,-4
Blue Whale (L) Common Minke Whale (NL),1973,1978,Mammals,-3
Blue Whale (L) Common Minke Whale (NL),1973,1979,Mammals,-12
Blue Whale (L) Common Minke Whale (NL),1973,1980,Mammals,0
Blue Whale (L) Common Minke Whale (NL),1973,1981,Mammals,-16
Blue Whale (L) Common Minke Whale (NL),1973,1982,Mammals,-12
Blue Whale (L) Common Minke Whale (NL),1973,1983,Mammals,-3
Blue Whale (L) Common Minke Whale (NL),1973,1984,Mammals,-5
Blue Whale (L) Common Minke Whale (NL),1973,1985,Mammals,-11
Blue Whale (L) Common Minke Whale (NL),1973,1986,Mammals,-3
Blue Whale (L) Common Minke Whale (NL),1973,1987,Mammals,-10
Blue Whale (L) Common Minke Whale (NL),1973,1988,Mammals,-5
Blue Whale (L) Common Minke Whale (NL),1973,1989,Mammals,-20
Blue Whale (L) Common Minke Whale (NL),1973,1990,Mammals,-15
Blue Whale (L) Common Minke Whale (NL),1973,1991,Mammals,-21
Blue Whale (L) Common Minke Whale (NL),1973,1992,Mammals,-7
Blue Whale (L) Common Minke Whale (NL),1973,1993,Mammals,-10
Blue Whale (L) Common Minke Whale (NL),1973,1994,Mammals,-12
Blue Whale (L) Common Minke Whale (NL),1973,1995,Mammals,-15
Blue Whale (L) Common Minke Whale (NL),1973,1996,Mammals,-16
Blue Whale (L) Common Minke Whale (NL),1973,1997,Mammals,-15
Blue Whale (L) Common Minke Whale (NL),1973,1998,Mammals,-4
Blue Whale (L) Common Minke Whale (NL),1973,1999,Mammals,0
Blue Whale (L) Common Minke Whale (NL),1973,2000,Mammals,-5
Blue Whale (L) Common Minke Whale (NL),1973,2001,Mammals,-3
Blue Whale (L) Common Minke Whale (NL),1973,2002,Mammals,-14
Blue Whale (L) Common Minke Whale (NL),1973,2003,Mammals,-5
Blue Whale (L) Common Minke Whale (NL),1973,2004,Mammals,-8
Blue Whale (L) Common Minke Whale (NL),1973,2005,Mammals,-5
Blue Whale (L) Common Minke Whale (NL),1973,2006,Mammals,-9
Blue Whale (L) Common Minke Whale (NL),1973,2007,Mammals,-13
Blue Whale (L) Common Minke Whale (NL),1973,2008,Mammals,-5
Blue Whale (L) Common Minke Whale (NL),1973,2009,Mammals,2
Blue Whale (L) Common Minke Whale (NL),1973,2010,Mammals,-6
Blue Whale (L) Common Minke Whale (NL),1973,2011,Mammals,-6
Blue Whale (L) Common Minke Whale (NL),1973,2012,Mammals,-4
Blue Whale (L) Common Minke Whale (NL),1973,2013,Mammals,-4
Blue Whale (L) Common Minke Whale (NL),1973,2014,Mammals,1
Blue Whale (L) Common Minke Whale (NL),1973,2015,Mammals,15
Blue Whale (L) Common Minke Whale (NL),1973,2016,Mammals,10
Blue Whale (L) Common Minke Whale (NL),1973,2017,Mammals,31
Blue Whale (L) Common Minke Whale (NL),1973,2018,Mammals,37
Blue Whale (L) Common Minke Whale (NL),1973,2019,Mammals,54
Blue Whale (L) Common Minke Whale (NL),1973,2020,Mammals,47
Blue Whale (L) Common Minke Whale (NL),1973,2021,Mammals,55
Blue Whale (L) Common Minke Whale (NL),1973,2022,Mammals,57
Blue Whale (L) Common Minke Whale (NL),1973,2023,Mammals,35
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1973,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1974,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1975,Amphibians/Reptiles,-1
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1976,Amphibians/Reptiles,-1
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1977,Amphibians/Reptiles,-3
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1978,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1979,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1980,Amphibians/Reptiles,-1
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1981,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1982,Amphibians/Reptiles,-1
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1983,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1984,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1985,Amphibians/Reptiles,-1
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1986,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1987,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1988,Amphibians/Reptiles,1
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1989,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1990,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1991,Amphibians/Reptiles,2
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1992,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1993,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1994,Amphibians/Reptiles,1
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1995,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1996,Amphibians/Reptiles,-1
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1997,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1998,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,1999,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2000,Amphibians/Reptiles,-1
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2001,Amphibians/Reptiles,-5
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2002,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2003,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2004,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2005,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2006,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2007,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2008,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2009,Amphibians/Reptiles,1
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2010,Amphibians/Reptiles,-2
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2011,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2012,Amphibians/Reptiles,2
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2013,Amphibians/Reptiles,-1
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2014,Amphibians/Reptiles,2
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2015,Amphibians/Reptiles,1
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2016,Amphibians/Reptiles,0
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2017,Amphibians/Reptiles,1
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2018,Amphibians/Reptiles,1
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2019,Amphibians/Reptiles,3
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2020,Amphibians/Reptiles,1
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2021,Amphibians/Reptiles,-2
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2022,Amphibians/Reptiles,1
Bolson Tortoise; Mexican Gorpher Tortoise (L) Texas Tortoise (NL),1979,2023,Amphibians/Reptiles,-1
California Condor (L) Turkey Vulture (NL),1973,1973,Birds,0
California Condor (L) Turkey Vulture (NL),1973,1974,Birds,0
California Condor (L) Turkey Vulture (NL),1973,1975,Birds,0
California Condor (L) Turkey Vulture (NL),1973,1976,Birds,-1
California Condor (L) Turkey Vulture (NL),1973,1977,Birds,-1
California Condor (L) Turkey Vulture (NL),1973,1978,Birds,0
California Condor (L) Turkey Vulture (NL),1973,1979,Birds,-1
California Condor (L) Turkey Vulture (NL),1973,1980,Birds,1
California Condor (L) Turkey Vulture (NL),1973,1981,Birds,-1
California Condor (L) Turkey Vulture (NL),1973,1982,Birds,-1
California Condor (L) Turkey Vulture (NL),1973,1983,Birds,1
California Condor (L) Turkey Vulture (NL),1973,1984,Birds,0
California Condor (L) Turkey Vulture (NL),1973,1985,Birds,0
California Condor (L) Turkey Vulture (NL),1973,1986,Birds,1
California Condor (L) Turkey Vulture (NL),1973,1987,Birds,2
California Condor (L) Turkey Vulture (NL),1973,1988,Birds,4
California Condor (L) Turkey Vulture (NL),1973,1989,Birds,-2
California Condor (L) Turkey Vulture (NL),1973,1990,Birds,-2
California Condor (L) Turkey Vulture (NL),1973,1991,Birds,0
California Condor (L) Turkey Vulture (NL),1973,1992,Birds,0
California Condor (L) Turkey Vulture (NL),1973,1993,Birds,4
California Condor (L) Turkey Vulture (NL),1973,1994,Birds,-1
California Condor (L) Turkey Vulture (NL),1973,1995,Birds,-3
California Condor (L) Turkey Vulture (NL),1973,1996,Birds,-2
California Condor (L) Turkey Vulture (NL),1973,1997,Birds,-4
California Condor (L) Turkey Vulture (NL),1973,1998,Birds,-5
California Condor (L) Turkey Vulture (NL),1973,1999,Birds,-4
California Condor (L) Turkey Vulture (NL),1973,2000,Birds,0
California Condor (L) Turkey Vulture (NL),1973,2001,Birds,2
California Condor (L) Turkey Vulture (NL),1973,2002,Birds,1
California Condor (L) Turkey Vulture (NL),1973,2003,Birds,-4
California Condor (L) Turkey Vulture (NL),1973,2004,Birds,0
California Condor (L) Turkey Vulture (NL),1973,2005,Birds,-3
California Condor (L) Turkey Vulture (NL),1973,2006,Birds,4
California Condor (L) Turkey Vulture (NL),1973,2007,Birds,2
California Condor (L) Turkey Vulture (NL),1973,2008,Birds,-1
California Condor (L) Turkey Vulture (NL),1973,2009,Birds,-3
California Condor (L) Turkey Vulture (NL),1973,2010,Birds,1
California Condor (L) Turkey Vulture (NL),1973,2011,Birds,-6
California Condor (L) Turkey Vulture (NL),1973,2012,Birds,1
California Condor (L) Turkey Vulture (NL),1973,2013,Birds,-3
California Condor (L) Turkey Vulture (NL),1973,2014,Birds,-5
California Condor (L) Turkey Vulture (NL),1973,2015,Birds,-8
California Condor (L) Turkey Vulture (NL),1973,2016,Birds,-8
California Condor (L) Turkey Vulture (NL),1973,2017,Birds,-9
California Condor (L) Turkey Vulture (NL),1973,2018,Birds,-1
California Condor (L) Turkey Vulture (NL),1973,2019,Birds,-7
California Condor (L) Turkey Vulture (NL),1973,2020,Birds,-3
California Condor (L) Turkey Vulture (NL),1973,2021,Birds,-14
California Condor (L) Turkey Vulture (NL),1973,2022,Birds,1
California Condor (L) Turkey Vulture (NL),1973,2023,Birds,-6
Dakota Skipper (L) Plains Skipper (NL),2014,1973,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1974,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1975,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1976,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1977,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1978,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1979,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1980,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1981,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1982,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1983,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1984,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1985,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1986,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1987,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1988,Invertebrates,0
Dakota Skipper (L) Plains Skipper (NL),2014,1989,Invertebrates,0
